Index,time,v_c,v_din,v_q
14277,1.42315e-08,0.0,0.0,0.00251217
14278,1.42325e-08,0.0,0.0,0.002492093
14279,1.42335e-08,0.0,0.0,0.002471874
14280,1.42345e-08,0.0,0.0,0.00245153
14281,1.42355e-08,0.0,0.0,0.002431085
14282,1.42365e-08,0.0,0.0,0.002410552
14283,1.42375e-08,0.0,0.0,0.002389955
14284,1.42385e-08,0.0,0.0,0.002369304
14285,1.42395e-08,0.0,0.0,0.002348619
14286,1.42405e-08,0.0,0.0,0.002327911
14287,1.42415e-08,0.0,0.0,0.002307198
14288,1.42425e-08,0.0,0.0,0.002286487
14289,1.42435e-08,0.0,0.0,0.002265795
14290,1.42445e-08,0.0,0.0,0.002245129
14291,1.42455e-08,0.0,0.0,0.002224503
14292,1.42465e-08,0.0,0.0,0.002203923
14293,1.42475e-08,0.0,0.0,0.002183402
14294,1.42485e-08,0.0,0.0,0.002162944
14295,1.42495e-08,0.0,0.0,0.00214256
14296,1.42505e-08,0.0,0.0,0.002122256
14297,1.42515e-08,0.0,0.0,0.002102039
14298,1.42525e-08,0.0,0.0,0.002081914
14299,1.42535e-08,0.0,0.0,0.00206189
14300,1.42545e-08,0.0,0.0,0.002041967
14301,1.42555e-08,0.0,0.0,0.002022155
14302,1.42565e-08,0.0,0.0,0.002002455
14303,1.42575e-08,0.0,0.0,0.001982873
14304,1.42585e-08,0.0,0.0,0.001963411
14305,1.42595e-08,0.0,0.0,0.001944074
14306,1.42605e-08,0.0,0.0,0.001924864
14307,1.42615e-08,0.0,0.0,0.001905785
14308,1.42625e-08,0.0,0.0,0.001886837
14309,1.42635e-08,0.0,0.0,0.001868026
14310,1.42645e-08,0.0,0.0,0.001849351
14311,1.42655e-08,0.0,0.0,0.001830815
14312,1.42665e-08,0.0,0.0,0.001812419
14313,1.42675e-08,0.0,0.0,0.001794166
14314,1.42685e-08,0.0,0.0,0.001776056
14315,1.42695e-08,0.0,0.0,0.00175809
14316,1.42705e-08,0.0,0.0,0.001740268
14317,1.42715e-08,0.0,0.0,0.001722593
14318,1.42725e-08,0.0,0.0,0.001705064
14319,1.42735e-08,0.0,0.0,0.001687682
14320,1.42745e-08,0.0,0.0,0.001670447
14321,1.42755e-08,0.0,0.0,0.00165336
14322,1.42765e-08,0.0,0.0,0.00163642
14323,1.42775e-08,0.0,0.0,0.001619629
14324,1.42785e-08,0.0,0.0,0.001602984
14325,1.42795e-08,0.0,0.0,0.001586488
14326,1.42805e-08,0.0,0.0,0.001570138
14327,1.42815e-08,0.0,0.0,0.001553937
14328,1.42825e-08,0.0,0.0,0.001537881
14329,1.42835e-08,0.0,0.0,0.001521972
14330,1.42845e-08,0.0,0.0,0.001506209
14331,1.42855e-08,0.0,0.0,0.001490592
